,Name,ID,Status,Class,Mass (g),Fall,Year,Latitude,Longitude,GeoLocation
5,Adhi Kot,379.0,Valid,EH4,4239.0,Observed,1919.0,32.1,71.8,"(32.100000, 71.800000)"
6,Adzhi-Bogdo (stone),390.0,Valid,LL3-6,910.0,Observed,1949.0,44.83333,95.16667,"(44.833330, 95.166670)"
13,Akbarpur,427.0,Valid,H4,1800.0,Observed,1838.0,29.71667,77.95,"(29.716670, 77.950000)"
31,Ambapur Nagla,2290.0,Valid,H5,6400.0,Observed,1895.0,27.66667,78.25,"(27.666670, 78.250000)"
32,Andhara,2294.0,Valid,Stone-uncl,2700.0,Observed,1880.0,26.58333,85.56667,"(26.583330, 85.566670)"
35,Andura,2298.0,Valid,H6,17900.0,Observed,1939.0,20.88333,76.86667,"(20.883330, 76.866670)"
38,Anlong,2305.0,Valid,H5,2500.0,Observed,1971.0,25.15,105.18333,"(25.150000, 105.183330)"
39,Aomori,2313.0,Valid,L6,320.0,Observed,1984.0,40.81056,140.78556,"(40.810560, 140.785560)"
49,Atarra,4883.0,Valid,L4,1280.0,Observed,1920.0,25.25417,80.625,"(25.254170, 80.625000)"
63,Bahjoi,4922.0,Valid,"Iron, IAB-sLL",10322.0,Observed,1934.0,28.48333,78.5,"(28.483330, 78.500000)"
67,Ban Rong Du,4934.0,Valid,"Iron, ungrouped",16700.0,Observed,1993.0,16.66667,101.18333,"(16.666670, 101.183330)"
69,Bansur,4936.0,Valid,L6,15000.0,Observed,1892.0,27.7,76.33333,"(27.700000, 76.333330)"
70,Banswal,4937.0,Valid,L5,14.0,Observed,1913.0,30.4,78.2,"(30.400000, 78.200000)"
74,Barnaul,4947.0,Valid,H5,23.2,Observed,1904.0,52.73333,84.08333,"(52.733330, 84.083330)"
76,Baroti,4949.0,Valid,L6,4500.0,Observed,1910.0,31.61667,76.8,"(31.616670, 76.800000)"
89,Benares (a),5011.0,Valid,LL4,3700.0,Observed,1798.0,25.36667,82.91667,"(25.366670, 82.916670)"
103,Bhagur,5037.0,Valid,L6,18.0,Observed,1877.0,20.88333,74.83333,"(20.883330, 74.833330)"
104,Bhawad,36591.0,Valid,LL6,678.0,Observed,2002.0,26.50833,73.11528,"(26.508330, 73.115280)"
105,Bherai,5039.0,Valid,L6,100.0,Observed,1893.0,20.83333,71.46667,"(20.833330, 71.466670)"
106,Bhola,5040.0,Valid,LL3-6,1047.0,Observed,1940.0,22.68333,90.65,"(22.683330, 90.650000)"
107,Bholghati,5041.0,Valid,Howardite,2500.0,Observed,1905.0,22.08333,86.9,"(22.083330, 86.900000)"
114,Bishunpur,5060.0,Valid,LL3.15,1039.0,Observed,1895.0,25.38333,82.6,"(25.383330, 82.600000)"
122,Bo Xian,5090.0,Valid,LL3.9,7500.0,Observed,1977.0,33.83333,115.83333,"(33.833330, 115.833330)"
125,Boguslavka,5098.0,Valid,"Iron, IIAB",256000.0,Observed,1916.0,44.55,131.63333,"(44.550000, 131.633330)"
127,Bori,5111.0,Valid,L6,8600.0,Observed,1894.0,21.95,78.03333,"(21.950000, 78.033330)"
128,Boriskino,5112.0,Valid,CM2,1342.0,Observed,1930.0,54.23333,52.48333,"(54.233330, 52.483330)"
139,Brient,5140.0,Valid,Eucrite-pmict,219.0,Observed,1933.0,52.13333,59.31667,"(52.133330, 59.316670)"
141,Bukhara,30448.0,Valid,CV3,5300.0,Observed,2001.0,39.77978,64.60035,"(39.779780, 64.600350)"
148,Bustee,5181.0,Valid,Aubrite,1500.0,Observed,1852.0,26.78333,82.83333,"(26.783330, 82.833330)"
149,Butsura,5183.0,Valid,H6,29000.0,Observed,1861.0,27.08333,84.08333,"(27.083330, 84.083330)"
155,Calivo,5200.0,Valid,Stone-uncl,2400.0,Observed,1916.0,11.75,122.33333,"(11.750000, 122.333330)"
172,Chadong,5313.0,Valid,L6,3700.0,Observed,1998.0,28.53333,109.31667,"(28.533330, 109.316670)"
173,Chail,5314.0,Valid,H6,0.5,Observed,1814.0,25.36667,81.66667,"(25.366670, 81.666670)"
174,Chainpur,5315.0,Valid,LL3.4,8200.0,Observed,1907.0,25.85,83.48333,"(25.850000, 83.483330)"
176,Chandakapur,5320.0,Valid,L5,8800.0,Observed,1838.0,20.26667,76.01667,"(20.266670, 76.016670)"
177,Chandpur,5321.0,Valid,L6,1100.0,Observed,1885.0,27.28333,79.05,"(27.283330, 79.050000)"
178,Changde,5322.0,Valid,H5,1810.0,Observed,1977.0,29.08333,111.75,"(29.083330, 111.750000)"
182,Charwallas,5330.0,Valid,H6,12000.0,Observed,1834.0,29.48333,75.5,"(29.483330, 75.500000)"
187,Chelyabinsk,57165.0,Valid,LL5,100000.0,Observed,2013.0,54.81667,61.11667,"(54.816670, 61.116670)"
193,Chetrinahatti,5344.0,Valid,Stone-uncl,72.0,Observed,1880.0,14.5,76.5,"(14.500000, 76.500000)"
194,Chiang Khan,5345.0,Valid,H6,367.0,Observed,1981.0,17.9,101.63333,"(17.900000, 101.633330)"
206,Cranganore,5465.0,Valid,L6,1460.0,Observed,1917.0,10.2,76.26667,"(10.200000, 76.266670)"
214,Dandapur,5511.0,Valid,L6,5650.0,Observed,1878.0,26.91667,83.96667,"(26.916670, 83.966670)"
218,Dashoguz,6604.0,Valid,H5,7000.0,Observed,1998.0,41.98444,59.685,"(41.984440, 59.685000)"
222,Delhi,6642.0,Valid,L5,0.8,Observed,1897.0,28.56667,77.25,"(28.566670, 77.250000)"
223,Demina,6649.0,Valid,L6,16400.0,Observed,1911.0,51.46667,84.76667,"(51.466670, 84.766670)"
225,Dergaon,6664.0,Valid,H5,12500.0,Observed,2001.0,26.68333,93.86667,"(26.683330, 93.866670)"
226,Desuri,6693.0,Valid,H6,25400.0,Observed,1962.0,25.73333,73.61667,"(25.733330, 73.616670)"
227,Devgaon,6694.0,Valid,H3.8,12000.0,Observed,2001.0,19.0,81.0,"(19.000000, 81.000000)"
228,Devri-Khera,6696.0,Valid,L6,1140.0,Observed,1994.0,24.225,76.525,"(24.225000, 76.525000)"
229,Dhajala,6698.0,Valid,H3.8,45000.0,Observed,1976.0,22.37778,71.42722,"(22.377780, 71.427220)"
230,Dharwar,6699.0,Valid,OC,1800.0,Observed,1848.0,14.88333,75.6,"(14.883330, 75.600000)"
231,Dhurmsala,7640.0,Valid,LL6,32000.0,Observed,1860.0,32.23333,76.46667,"(32.233330, 76.466670)"
238,Dokachi,7658.0,Valid,H5,3840.0,Observed,1903.0,23.5,90.33333,"(23.500000, 90.333330)"
241,Dong Ujimqin Qi,7706.0,Valid,Mesosiderite,128800.0,Observed,1995.0,45.5,119.03333,"(45.500000, 119.033330)"
242,Donga Kohrod,7707.0,Valid,H6,230.0,Observed,1899.0,21.86667,82.45,"(21.866670, 82.450000)"
243,Dongtai,7708.0,Valid,LL6,5500.0,Observed,1970.0,32.91667,120.78333,"(32.916670, 120.783330)"
244,Doroninsk,7718.0,Valid,H5-7,3891.0,Observed,1805.0,51.2,112.3,"(51.200000, 112.300000)"
253,Durala,7750.0,Valid,L6,13200.0,Observed,1815.0,30.3,76.63333,"(30.300000, 76.633330)"
255,Duwun,7754.0,Valid,L6,2117.0,Observed,1943.0,33.43333,127.26667,"(33.433330, 127.266670)"
257,Dyalpur,7757.0,Valid,Ureilite,300.0,Observed,1872.0,26.25,82.0,"(26.250000, 82.000000)"
263,Ekh Khera,7777.0,Valid,H6,840.0,Observed,1916.0,28.26667,78.78333,"(28.266670, 78.783330)"
272,Enshi,10038.0,Valid,H5,8000.0,Observed,1974.0,30.3,109.5,"(30.300000, 109.500000)"
275,Erakot,10042.0,Valid,CM2,113.0,Observed,1940.0,19.03333,81.89167,"(19.033330, 81.891670)"
288,Fenghsien-Ku,10086.0,Valid,H5,82.0,Observed,1924.0,34.6,116.75,"(34.600000, 116.750000)"
299,Fuhe,52412.0,Valid,L5,23000.0,Observed,1945.0,31.47556,113.56694,"(31.475560, 113.566940)"
300,Fukutomi,10836.0,Valid,L5,11620.0,Observed,1882.0,33.18333,130.2,"(33.183330, 130.200000)"
301,Futtehpur,10839.0,Valid,L6,4000.0,Observed,1822.0,25.95,80.81667,"(25.950000, 80.816670)"
302,Fuyang,10840.0,Valid,Stone-uncl,2500.0,Observed,1977.0,32.9,115.9,"(32.900000, 115.900000)"
307,Gambat,10851.0,Valid,L6,6400.0,Observed,1897.0,27.35,68.53333,"(27.350000, 68.533330)"
308,Garhi Yasin,10860.0,Valid,"Iron, IIE",380.0,Observed,1917.0,27.88333,68.53333,"(27.883330, 68.533330)"
312,Gifu,10914.0,Valid,L6,14290.0,Observed,1909.0,35.53333,136.88333,"(35.533330, 136.883330)"
320,Gopalpur,10948.0,Valid,H6,1600.0,Observed,1865.0,24.23333,89.05,"(24.233330, 89.050000)"
331,Guangmingshan,11435.0,Valid,H5,2910.0,Observed,1996.0,39.80417,122.76389,"(39.804170, 122.763890)"
332,Guangrao,11437.0,Valid,L6,1900.0,Observed,1980.0,37.1,118.4,"(37.100000, 118.400000)"
337,Gujargaon,11448.0,Valid,H5,2449.0,Observed,1982.0,22.98333,76.05,"(22.983330, 76.050000)"
340,Gurram Konda,11464.0,Valid,L6,28.0,Observed,1814.0,13.78333,78.56667,"(13.783330, 78.566670)"
343,Gyokukei,11467.0,Valid,OC,1320.0,Observed,1930.0,35.0,127.5,"(35.000000, 127.500000)"
344,Hachi-oji,11468.0,Valid,H?,0.2,Observed,1817.0,35.65,139.33333,"(35.650000, 139.333330)"
348,Haraiya,11824.0,Valid,Eucrite-mmict,1000.0,Observed,1878.0,26.8,82.53333,"(26.800000, 82.533330)"
349,Haripura,11829.0,Valid,CM2,315.0,Observed,1921.0,28.38333,75.78333,"(28.383330, 75.783330)"
352,Hashima,11848.0,Valid,H4,1110.6,Observed,1910.0,35.2945,136.70033,"(35.294500, 136.700330)"
360,Higashi-koen,11883.0,Valid,H5,750.0,Observed,1897.0,33.6,130.43333,"(33.600000, 130.433330)"
362,Hiroshima,11889.0,Valid,H5,414.0,Observed,2003.0,34.45,132.38333,"(34.450000, 132.383330)"
369,Hotse,11913.0,Valid,L6,180.0,Observed,1956.0,35.66667,115.5,"(35.666670, 115.500000)"
372,Huaxi,54719.0,Valid,H5,1600.0,Observed,2010.0,26.46469,106.63241,"(26.464690, 106.632410)"
377,Ichkala,11995.0,Valid,H6,3973.0,Observed,1936.0,58.2,82.93333,"(58.200000, 82.933330)"
383,Inner Mongolia,12037.0,Valid,L6,3000.0,Observed,1963.0,41.0,112.0,"(41.000000, 112.000000)"
392,Jajh deh Kot Lalu,12067.0,Valid,EL6,973.0,Observed,1926.0,26.75,68.41667,"(26.750000, 68.416670)"
393,Jalandhar,12069.0,Valid,Iron,1967.0,Observed,1621.0,31.0,75.0,"(31.000000, 75.000000)"
394,Jamkheir,12072.0,Valid,H6,22.0,Observed,1866.0,18.75,75.33333,"(18.750000, 75.333330)"
395,Jartai,12074.0,Valid,L6,20500.0,Observed,1979.0,39.7,105.8,"(39.700000, 105.800000)"
398,Jhung,12085.0,Valid,L5,5900.0,Observed,1873.0,31.3,72.38333,"(31.300000, 72.383330)"
399,Jiange,12086.0,Valid,H5,222.0,Observed,1964.0,31.91667,104.91667,"(31.916670, 104.916670)"
400,Jianshi,12087.0,Valid,"Iron, IIIAB",600000.0,Observed,1890.0,30.80833,109.5,"(30.808330, 109.500000)"
401,Jilin,12171.0,Valid,H5,4000000.0,Observed,1976.0,44.05,126.16667,"(44.050000, 126.166670)"
402,Jodiya,47362.0,Valid,L5,100.0,Observed,2006.0,22.68,70.31333,"(22.680000, 70.313330)"
407,Juancheng,12203.0,Valid,H5,100000.0,Observed,1997.0,35.5,115.41667,"(35.500000, 115.416670)"
408,Judesegeri,12207.0,Valid,H6,680.0,Observed,1876.0,12.85,76.8,"(12.850000, 76.800000)"
410,Junan,12210.0,Valid,L6,950.0,Observed,1976.0,35.2,118.8,"(35.200000, 118.800000)"
415,Kadonah,12221.0,Valid,H6,89.0,Observed,1822.0,27.08333,78.33333,"(27.083330, 78.333330)"
416,Kaee,12222.0,Valid,H5,230.0,Observed,1838.0,27.25,79.96667,"(27.250000, 79.966670)"
419,Kainsaz,12229.0,Valid,CO3.2,200000.0,Observed,1937.0,55.43333,53.25,"(55.433330, 53.250000)"
420,Kakangari,12230.0,Valid,K3,350.0,Observed,1890.0,12.38333,78.51667,"(12.383330, 78.516670)"
423,Kalumbi,12236.0,Valid,L6,4500.0,Observed,1879.0,17.83333,73.98333,"(17.833330, 73.983330)"
424,Kamalpur,12238.0,Valid,L6,2770.0,Observed,1942.0,26.03333,81.46667,"(26.033330, 81.466670)"
425,Kamiomi,12240.0,Valid,H5,448.0,Observed,1913.0,36.04167,139.95667,"(36.041670, 139.956670)"
426,Kamsagar,12241.0,Valid,L6,1293.0,Observed,1902.0,14.18333,75.8,"(14.183330, 75.800000)"
427,Kandahar (Afghanistan),12243.0,Valid,L6,299.0,Observed,1959.0,31.6,65.78333,"(31.600000, 65.783330)"
429,Kangra Valley,12246.0,Valid,H5,400.0,Observed,1897.0,32.08333,76.3,"(32.083330, 76.300000)"
431,Kaprada,47357.0,Valid,L5/6,1600.0,Observed,2004.0,20.33916,73.22329,"(20.339160, 73.223290)"
432,Kaptal-Aryk,12253.0,Valid,L6,3500.0,Observed,1937.0,42.45,73.36667,"(42.450000, 73.366670)"
433,Karakol,12256.0,Valid,LL6,3000.0,Observed,1840.0,47.21667,81.01667,"(47.216670, 81.016670)"
436,Karkh,12262.0,Valid,L6,22000.0,Observed,1905.0,27.8,67.16667,"(27.800000, 67.166670)"
437,Karloowala,12263.0,Valid,L6,2950.0,Observed,1955.0,31.58333,71.6,"(31.583330, 71.600000)"
439,Kasamatsu,12266.0,Valid,H,710.0,Observed,1938.0,35.36667,136.76667,"(35.366670, 136.766670)"
440,Kasauli,30740.0,Valid,H4,16820.0,Observed,2003.0,29.58333,77.58333,"(29.583330, 77.583330)"
442,Kavarpura,47351.0,Valid,"Iron, IIE-an",6800.0,Observed,2006.0,25.14333,75.81333,"(25.143330, 75.813330)"
447,Kendrapara,12276.0,Valid,H4-5,6669.2,Observed,2003.0,20.4625,86.70278,"(20.462500, 86.702780)"
450,Kesen,12286.0,Valid,H4,135000.0,Observed,1850.0,38.98333,141.61667,"(38.983330, 141.616670)"
451,Khairpur,12288.0,Valid,EL6,13600.0,Observed,1873.0,29.53333,72.3,"(29.533330, 72.300000)"
452,Khanpur,12289.0,Valid,LL5,3698.0,Observed,1932.0,25.55,83.11667,"(25.550000, 83.116670)"
454,Kheragur,12294.0,Valid,L6,450.0,Observed,1860.0,26.95,77.88333,"(26.950000, 77.883330)"
455,Khetri,12296.0,Valid,H6,100.0,Observed,1867.0,28.01667,75.81667,"(28.016670, 75.816670)"
456,Khmelevka,12297.0,Valid,L5,6109.0,Observed,1929.0,56.75,75.33333,"(56.750000, 75.333330)"
457,Khohar,12298.0,Valid,L3.6,9700.0,Observed,1910.0,25.1,81.53333,"(25.100000, 81.533330)"
462,Kijima (1906),12305.0,Valid,Stone-uncl,331.0,Observed,1906.0,36.85,138.38333,"(36.850000, 138.383330)"
473,Kobe,12336.0,Valid,CK4,136.0,Observed,1999.0,34.73333,135.16667,"(34.733330, 135.166670)"
474,Kokubunji,12342.0,Valid,L6,11510.0,Observed,1986.0,34.3,133.95,"(34.300000, 133.950000)"
475,Komagome,12343.0,Valid,Iron,238.0,Observed,1926.0,35.73333,139.75,"(35.733330, 139.750000)"
480,Krasnyi Klyuch,12357.0,Valid,H5,4000.0,Observed,1946.0,54.33333,56.08333,"(54.333330, 56.083330)"
481,Krutikha,12363.0,Valid,OC,845.2,Observed,1906.0,56.8,77.0,"(56.800000, 77.000000)"
484,Kulak,12369.0,Valid,L5,453.6,Observed,1961.0,30.73111,66.80222,"(30.731110, 66.802220)"
487,Kunashak,12377.0,Valid,L6,200000.0,Observed,1949.0,55.78333,61.36667,"(55.783330, 61.366670)"
488,Kunya-Urgench,12379.0,Valid,H5,1100000.0,Observed,1998.0,42.25,59.2,"(42.250000, 59.200000)"
489,Kushiike,12381.0,Valid,OC,4460.0,Observed,1920.0,37.05,138.38333,"(37.050000, 138.383330)"
490,Kusiali,12382.0,Valid,L6,5.0,Observed,1860.0,29.68333,78.38333,"(29.683330, 78.383330)"
492,Kuttippuram,12384.0,Valid,L6,45000.0,Observed,1914.0,10.83333,76.03333,"(10.833330, 76.033330)"
493,Kuznetzovo,12385.0,Valid,L6,4047.0,Observed,1932.0,55.2,75.33333,"(55.200000, 75.333330)"
494,Kyushu,12390.0,Valid,L6,45000.0,Observed,1886.0,32.03333,130.63333,"(32.033330, 130.633330)"
500,Lahrauli,12433.0,Valid,Ureilite,900.0,Observed,1955.0,26.78333,82.71667,"(26.783330, 82.716670)"
502,Lakangaon,12435.0,Valid,Eucrite-mmict,212.5,Observed,1910.0,21.86667,76.03333,"(21.866670, 76.033330)"
503,Lalitpur,12451.0,Valid,L6,372.0,Observed,1887.0,24.45,78.56667,"(24.450000, 78.566670)"
507,Lanxi,12464.0,Valid,L6,1282.0,Observed,1986.0,46.24167,126.19611,"(46.241670, 126.196110)"
509,Laochenzhen,12466.0,Valid,H5,14250.0,Observed,1987.0,33.13333,115.16667,"(33.133330, 115.166670)"
511,Lavrentievka,12743.0,Valid,L6,800.0,Observed,1938.0,52.45,51.56667,"(52.450000, 51.566670)"
525,Lishui,14659.0,Valid,L5,498.0,Observed,1978.0,31.63333,118.98333,"(31.633330, 118.983330)"
529,Lodran,14675.0,Valid,Lodranite,1000.0,Observed,1868.0,29.53333,71.8,"(29.533330, 71.800000)"
530,Lohawat,14678.0,Valid,Howardite,40000.0,Observed,1994.0,26.96556,72.62667,"(26.965560, 72.626670)"
536,Lua,14721.0,Valid,L5,9241.0,Observed,1926.0,24.95,75.15,"(24.950000, 75.150000)"
539,Lunan,14754.0,Valid,H6,2520.0,Observed,1980.0,24.8,103.3,"(24.800000, 103.300000)"
543,Mabwe-Khoywa,14764.0,Valid,L5,540.0,Observed,1937.0,19.0,97.0,"(19.000000, 97.000000)"
547,Madhipura,15379.0,Valid,L,1000.0,Observed,1950.0,25.91667,86.36667,"(25.916670, 86.366670)"
553,Mahadevpur,47361.0,Valid,H4/5,70500.0,Observed,2007.0,27.66667,95.78333,"(27.666670, 95.783330)"
559,Mamra Springs,15401.0,Valid,L6,1000.0,Observed,1927.0,45.21667,62.08333,"(45.216670, 62.083330)"
560,Manbhoom,15402.0,Valid,LL6,1700.0,Observed,1863.0,23.05,86.7,"(23.050000, 86.700000)"
561,Manegaon,15403.0,Valid,Diogenite,50.0,Observed,1843.0,20.96667,76.1,"(20.966670, 76.100000)"
564,Mardan,15414.0,Valid,H5,4500.0,Observed,1948.0,34.23333,72.08333,"(34.233330, 72.083330)"
583,Meerut,15469.0,Valid,H5,22.0,Observed,1861.0,29.01667,77.8,"(29.016670, 77.800000)"
588,Merua,15492.0,Valid,H5,71400.0,Observed,1920.0,25.48333,81.98333,"(25.483330, 81.983330)"
593,Mhow,16629.0,Valid,L6,350.0,Observed,1827.0,25.9,83.61667,"(25.900000, 83.616670)"
594,Mianchi,16631.0,Valid,H5,1100.0,Observed,1980.0,34.8,111.7,"(34.800000, 111.700000)"
598,Mihonoseki,16635.0,Valid,L6,6380.0,Observed,1992.0,35.56833,133.22,"(35.568330, 133.220000)"
603,Minamino,16692.0,Valid,L,1040.0,Observed,1632.0,35.07833,136.93333,"(35.078330, 136.933330)"
605,Min-Fan-Zhun,16697.0,Valid,LL6,5500.0,Observed,1952.0,32.33333,120.66667,"(32.333330, 120.666670)"
607,Mirzapur,16701.0,Valid,L5,8510.0,Observed,1910.0,25.68333,83.25,"(25.683330, 83.250000)"
624,Moradabad,16740.0,Valid,L6,70.0,Observed,1808.0,28.78333,78.83333,"(28.783330, 78.833330)"
628,Moti-ka-nagla,16759.0,Valid,H6,1500.0,Observed,1868.0,26.83333,77.33333,"(26.833330, 77.333330)"
634,Muddoor,16841.0,Valid,L5,4400.0,Observed,1865.0,12.63333,77.01667,"(12.633330, 77.016670)"
635,Mulletiwu,16851.0,Valid,L,25.5,Observed,1795.0,9.33333,80.83333,"(9.333330, 80.833330)"
636,Muraid,16874.0,Valid,L6,4703.0,Observed,1924.0,24.5,90.21667,"(24.500000, 90.216670)"
639,Muzaffarpur,16885.0,Valid,"Iron, IAB-sHL",1245.0,Observed,1964.0,26.13333,85.53333,"(26.133330, 85.533330)"
641,Nagai,16890.0,Valid,L6,1810.0,Observed,1922.0,38.12167,140.06167,"(38.121670, 140.061670)"
642,Nagaria,16892.0,Valid,Eucrite-cm,20.0,Observed,1875.0,26.98333,78.21667,"(26.983330, 78.216670)"
645,Nakhon Pathom,16899.0,Valid,L6,23200.0,Observed,1923.0,13.73333,100.08333,"(13.733330, 100.083330)"
646,Nammianthal,16902.0,Valid,H5,4500.0,Observed,1886.0,12.28333,79.2,"(12.283330, 79.200000)"
647,Nan Yang Pao,16903.0,Valid,L6,52900.0,Observed,1917.0,35.66667,103.5,"(35.666670, 103.500000)"
649,Nantong,16907.0,Valid,H6,529.0,Observed,1984.0,32.11667,121.8,"(32.116670, 121.800000)"
650,Naoki,16908.0,Valid,H6,17000.0,Observed,1928.0,19.25,77.0,"(19.250000, 77.000000)"
651,Naragh,16909.0,Valid,H6,2700.0,Observed,1974.0,33.75,51.5,"(33.750000, 51.500000)"
654,Nawapali,16927.0,Valid,CM2,105.0,Observed,1890.0,21.25,83.66667,"(21.250000, 83.666670)"
655,Neagari,16934.0,Valid,L6,420.0,Observed,1995.0,36.44917,136.46528,"(36.449170, 136.465280)"
656,Nedagolla,16935.0,Valid,"Iron, ungrouped",4500.0,Observed,1870.0,18.68333,83.48333,"(18.683330, 83.483330)"
665,Nikolaevka,16976.0,Valid,H4,3996.0,Observed,1935.0,52.45,78.63333,"(52.450000, 78.633330)"
667,Ningbo,16980.0,Valid,"Iron, IVA",14250.0,Observed,1975.0,29.86667,121.48333,"(29.866670, 121.483330)"
668,Ningqiang,16981.0,Valid,C3-ung,4610.0,Observed,1983.0,32.925,105.90667,"(32.925000, 105.906670)"
669,Nio,16982.0,Valid,H3-4,467.0,Observed,1897.0,34.2,131.56667,"(34.200000, 131.566670)"
673,Nogata,16988.0,Valid,L6,472.0,Observed,860.0,33.725,130.75,"(33.725000, 130.750000)"
680,Noyan-Bogdo,17936.0,Valid,L6,250.0,Observed,1933.0,42.91667,102.46667,"(42.916670, 102.466670)"
683,Numakai,17960.0,Valid,H4,363.0,Observed,1925.0,43.33333,141.86667,"(43.333330, 141.866670)"
684,Nyaung,17969.0,Valid,"Iron, IIIAB",737.6,Observed,1939.0,21.20833,94.91667,"(21.208330, 94.916670)"
686,Ochansk,17979.0,Valid,H4,500000.0,Observed,1887.0,57.78333,55.26667,"(57.783330, 55.266670)"
690,Ogi,17994.0,Valid,H6,14360.0,Observed,1741.0,33.28333,130.2,"(33.283330, 130.200000)"
694,Okabe,17998.0,Valid,H5,194.0,Observed,1958.0,36.18333,139.21667,"(36.183330, 139.216670)"
695,Okano,18000.0,Valid,"Iron, IIAB",4742.0,Observed,1904.0,35.08333,135.2,"(35.083330, 135.200000)"
700,Omolon,18019.0,Valid,"Pallasite, PMG",250000.0,Observed,1981.0,64.02,161.80833,"(64.020000, 161.808330)"
707,Otomi,18045.0,Valid,H,6510.0,Observed,1867.0,38.4,140.35,"(38.400000, 140.350000)"
717,Paitan,18072.0,Valid,H6,515.0,Observed,1910.0,17.74333,120.45583,"(17.743330, 120.455830)"
719,Palinshih,18077.0,Valid,Iron,18000.0,Observed,1914.0,43.48333,118.61667,"(43.483330, 118.616670)"
722,Pampanga,18093.0,Valid,L5,10500.0,Observed,1859.0,15.08333,120.7,"(15.083330, 120.700000)"
723,Pantar,18098.0,Valid,H5,2130.0,Observed,1938.0,8.06667,124.28333,"(8.066670, 124.283330)"
728,Parnallee,18108.0,Valid,LL3.6,77600.0,Observed,1857.0,9.23333,78.35,"(9.233330, 78.350000)"
729,Parsa,18109.0,Valid,EH3,800.0,Observed,1942.0,26.2,85.4,"(26.200000, 85.400000)"
731,Patora,18112.0,Valid,H6,4375.0,Observed,1969.0,20.93694,82.05,"(20.936940, 82.050000)"
734,Patwar,18171.0,Valid,Mesosiderite-A1,37350.0,Observed,1935.0,23.15,91.18333,"(23.150000, 91.183330)"
736,Pavlodar (stone),18175.0,Valid,H5,142.5,Observed,1938.0,52.3,77.03333,"(52.300000, 77.033330)"
744,Perpeti,18793.0,Valid,L6,23474.0,Observed,1935.0,23.325,91.0,"(23.325000, 91.000000)"
747,Pesyanoe,18799.0,Valid,Aubrite,3393.0,Observed,1933.0,55.5,66.08333,"(55.500000, 66.083330)"
751,Phu Hong,18809.0,Valid,H4,500.0,Observed,1887.0,11.25,108.58333,"(11.250000, 108.583330)"
752,Phum Sambo,18811.0,Valid,H4,7800.0,Observed,1933.0,12.0,105.48333,"(12.000000, 105.483330)"
753,Phuoc-Binh,18812.0,Valid,L5,11000.0,Observed,1941.0,15.71667,108.1,"(15.716670, 108.100000)"
756,Piplia Kalan,18831.0,Valid,Eucrite-mmict,42000.0,Observed,1996.0,26.03472,73.94167,"(26.034720, 73.941670)"
758,Pirgunje,18834.0,Valid,L6,842.0,Observed,1882.0,25.8,88.45,"(25.800000, 88.450000)"
759,Pirthalla,18835.0,Valid,H6,1161.0,Observed,1884.0,29.58333,76.0,"(29.583330, 76.000000)"
764,Pnompehn,18851.0,Valid,L6,96.0,Observed,1868.0,11.58333,104.91667,"(11.583330, 104.916670)"
766,Pokhra,18858.0,Valid,H5,350.0,Observed,1866.0,26.71667,82.66667,"(26.716670, 82.666670)"
771,Po-wang Chen,18879.0,Valid,LL,665.0,Observed,1933.0,31.41667,118.5,"(31.416670, 118.500000)"
776,Pulsora,18899.0,Valid,H5,560.0,Observed,1863.0,23.36667,75.18333,"(23.366670, 75.183330)"
778,Punganaru,18902.0,Valid,Stone-uncl,100.0,Observed,1811.0,13.33333,78.95,"(13.333330, 78.950000)"
780,Qidong,18907.0,Valid,L/LL5,1275.0,Observed,1982.0,32.08333,121.5,"(32.083330, 121.500000)"
781,Qingzhen,18908.0,Valid,EH3,2600.0,Observed,1976.0,26.53333,106.46667,"(26.533330, 106.466670)"
783,Quenggouk,22358.0,Valid,H4,6045.0,Observed,1857.0,17.76667,95.18333,"(17.766670, 95.183330)"
785,Quija,22361.0,Valid,H,17450.0,Observed,1990.0,44.61667,126.13333,"(44.616670, 126.133330)"
788,Raghunathpura,22371.0,Valid,"Iron, IIAB",10200.0,Observed,1986.0,27.72528,76.465,"(27.725280, 76.465000)"
789,Rahimyar Khan,31302.0,Valid,L5,67225.0,Observed,1983.0,28.225,70.2,"(28.225000, 70.200000)"
791,Ramnagar,22384.0,Valid,L6,3766.0,Observed,1940.0,26.45,82.9,"(26.450000, 82.900000)"
792,Rampurhat,22385.0,Valid,LL,100.0,Observed,1916.0,24.16667,87.76667,"(24.166670, 87.766670)"
794,Ranchapur,22387.0,Valid,H4,290.4,Observed,1917.0,23.98333,87.08333,"(23.983330, 87.083330)"
796,Rangala,22392.0,Valid,L6,3224.5,Observed,1937.0,25.38333,72.01667,"(25.383330, 72.016670)"
797,Raoyang,22394.0,Valid,L6,4910.0,Observed,1919.0,38.2,115.7,"(38.200000, 115.700000)"
798,Ras Tanura,22395.0,Valid,H6,6.1,Observed,1961.0,26.66667,50.15,"(26.666670, 50.150000)"
806,Renqiu,22589.0,Valid,L6,355.0,Observed,1916.0,38.66667,116.13333,"(38.666670, 116.133330)"
809,Rewari,22593.0,Valid,L6,3332.0,Observed,1929.0,28.2,76.66667,"(28.200000, 76.666670)"
826,Sabetmahet,22792.0,Valid,H5,1250.0,Observed,1855.0,27.43333,82.08333,"(27.433330, 82.083330)"
