,Name,ID,Status,Class,Mass (g),Fall,Year,Latitude,Longitude,GeoLocation
10,Aioun el Atrouss,423.0,Valid,Diogenite-pm,1000.0,Observed,1974.0,16.39806,-9.57028,"(16.398060, -9.570280)"
11,Aïr,424.0,Valid,L6,24000.0,Observed,1925.0,19.08333,8.38333,"(19.083330, 8.383330)"
12,Akaba,426.0,Valid,L6,779.0,Observed,1949.0,29.51667,35.05,"(29.516670, 35.050000)"
14,Akwanga,432.0,Valid,H,3000.0,Observed,1959.0,8.91667,8.43333,"(8.916670, 8.433330)"
16,Al Rais,446.0,Valid,CR2-an,160.0,Observed,1957.0,24.41667,39.51667,"(24.416670, 39.516670)"
17,Al Zarnkh,447.0,Valid,LL5,700.0,Observed,2001.0,13.66033,28.96,"(13.660330, 28.960000)"
20,Alberta,454.0,Valid,L,625.0,Observed,1949.0,2.0,22.66667,"(2.000000, 22.666670)"
29,Almahata Sitta,48915.0,Valid,Ureilite-an,3950.0,Observed,2008.0,20.74575,32.41275,"(20.745750, 32.412750)"
37,Ankober,2304.0,Valid,H4,6500.0,Observed,1942.0,9.53333,39.71667,"(9.533330, 39.716670)"
60,Awere,4910.0,Valid,L4,134.0,Observed,1968.0,2.71667,32.83333,"(2.716670, 32.833330)"
66,Bali,4928.0,Valid,CV3,1000.0,Observed,1907.0,5.38333,16.38333,"(5.383330, 16.383330)"
78,Bassikounou,44876.0,Valid,H5,29560.0,Observed,2006.0,15.78333,-5.9,"(15.783330, -5.900000)"
83,Bawku,4976.0,Valid,LL5,1557.0,Observed,1989.0,11.08333,-0.18333,"(11.083330, -0.183330)"
90,Benguerir,30443.0,Valid,LL6,25000.0,Observed,2004.0,32.25,-8.15,"(32.250000, -8.150000)"
91,Beni M'hira,5018.0,Valid,L6,19000.0,Observed,2001.0,32.86667,10.8,"(32.866670, 10.800000)"
93,Benoni,5023.0,Valid,H6,3880.0,Observed,1943.0,-26.16667,28.41667,"(-26.166670, 28.416670)"
94,Bensour,5024.0,Valid,LL6,45000.0,Observed,2002.0,30.0,-7.0,"(30.000000, -7.000000)"
97,Béréba,5028.0,Valid,Eucrite-mmict,18000.0,Observed,1924.0,11.65,-3.65,"(11.650000, -3.650000)"
102,Beyrout,5035.0,Valid,LL3.8,1100.0,Observed,1921.0,33.88333,35.5,"(33.883330, 35.500000)"
110,Bilanga,5045.0,Valid,Diogenite,25000.0,Observed,1999.0,12.45,-0.08333,"(12.450000, -0.083330)"
112,Birni N'konni,5056.0,Valid,H4,560.0,Observed,1923.0,13.76667,5.3,"(13.766670, 5.300000)"
124,Bogou,5097.0,Valid,"Iron, IAB-MG",8800.0,Observed,1962.0,12.5,0.7,"(12.500000, 0.700000)"
132,Boumdeid (2003),57168.0,Valid,L6,190.0,Observed,2003.0,17.71067,-11.3715,"(17.710670, -11.371500)"
133,Boumdeid (2011),57167.0,Valid,L6,3599.0,Observed,2011.0,17.17493,-11.34133,"(17.174930, -11.341330)"
143,Bununu,5165.0,Valid,Howardite,357.0,Observed,1942.0,10.01667,9.58333,"(10.016670, 9.583330)"
144,Bur-Gheluai,5169.0,Valid,H5,120000.0,Observed,1919.0,5.0,48.0,"(5.000000, 48.000000)"
186,Chela,5338.0,Valid,H4,2936.0,Observed,1988.0,-3.66667,32.5,"(-3.666670, 32.500000)"
188,Chergach ,47347.0,Valid,H5,100000.0,Observed,2007.0,23.69639,-5.01472,"(23.696390, -5.014720)"
196,Chisenga,5355.0,Valid,"Iron, IIIAB",3920.0,Observed,1988.0,-10.05944,33.395,"(-10.059440, 33.395000)"
201,Cold Bokkeveld,5397.0,Valid,CM2,5200.0,Observed,1838.0,-33.13333,19.38333,"(-33.133330, 19.383330)"
208,Cronstad,5474.0,Valid,H5,3650.0,Observed,1877.0,-27.7,27.3,"(-27.700000, 27.300000)"
215,Daniel's Kuil,5513.0,Valid,EL6,1064.0,Observed,1868.0,-28.2,24.56667,"(-28.200000, 24.566670)"
233,Diep River,7642.0,Valid,L6,1000.0,Observed,1906.0,-33.75,18.56667,"(-33.750000, 18.566670)"
236,Djermaia,7656.0,Valid,H,3950.0,Observed,1961.0,12.73333,15.05,"(12.733330, 15.050000)"
245,Dosso,7722.0,Valid,L6,1250.0,Observed,1962.0,13.05,3.16667,"(13.050000, 3.166670)"
246,Douar Mghila,7723.0,Valid,LL6,1161.0,Observed,1932.0,32.33333,-6.3,"(32.333330, -6.300000)"
247,Dowa,7725.0,Valid,Stone-uncl,642.0,Observed,1976.0,-13.66667,33.91667,"(-13.666670, 33.916670)"
254,Duruma,7752.0,Valid,L6,577.0,Observed,1853.0,-4.0,39.5,"(-4.000000, 39.500000)"
256,Dwaleni,7755.0,Valid,H4-6,3230.0,Observed,1970.0,-27.2,31.31667,"(-27.200000, 31.316670)"
260,Ehole,7774.0,Valid,H5,2400.0,Observed,1961.0,-17.3,15.83333,"(-17.300000, 15.833330)"
264,El Idrissia,7807.0,Valid,L6,10000.0,Observed,1989.0,34.41667,3.25,"(34.416670, 3.250000)"
277,Ergheo,10044.0,Valid,L5,20000.0,Observed,1889.0,1.16667,44.16667,"(1.166670, 44.166670)"
280,Essebi,10055.0,Valid,C2-ung,500.0,Observed,1957.0,2.88333,30.83333,"(2.883330, 30.833330)"
304,Galim (a),10848.0,Valid,LL6,36.1,Observed,1952.0,7.05,12.43333,"(7.050000, 12.433330)"
305,Galim (b),10849.0,Valid,EH3/4-an,28.0,Observed,1952.0,7.05,12.43333,"(7.050000, 12.433330)"
310,Gashua,44882.0,Valid,L6,4162.0,Observed,1984.0,12.85,11.03333,"(12.850000, 11.033330)"
311,Geidam,10870.0,Valid,H5,725.0,Observed,1950.0,12.91667,11.91667,"(12.916670, 11.916670)"
314,Git-Git,10919.0,Valid,L6,480.0,Observed,1947.0,9.6,9.91667,"(9.600000, 9.916670)"
335,Guibga,11442.0,Valid,L5,288.0,Observed,1972.0,13.5,-0.68333,"(13.500000, -0.683330)"
336,Guidder,11443.0,Valid,LL5,968.0,Observed,1949.0,9.91667,13.98333,"(9.916670, 13.983330)"
338,Gujba,11449.0,Valid,CBa,100000.0,Observed,1984.0,11.49167,11.65833,"(11.491670, 11.658330)"
341,Gursum,11465.0,Valid,H4/5,34650.0,Observed,1981.0,9.36667,42.41667,"(9.366670, 42.416670)"
353,Hassi-Jekna,11852.0,Valid,"Iron, IAB-sHL",1250.0,Observed,1890.0,28.95,0.81667,"(28.950000, 0.816670)"
357,Hedjaz,11870.0,Valid,L3.7-6,6100.0,Observed,1910.0,27.33333,35.66667,"(27.333330, 35.666670)"
363,Hoima,44714.0,Valid,H6,167.7,Observed,2003.0,1.345,31.47278,"(1.345000, 31.472780)"
366,Holetta,11895.0,Valid,Stone-uncl,1415.0,Observed,1923.0,9.06667,38.41667,"(9.066670, 38.416670)"
378,Idutywa,12000.0,Valid,H5,3457.0,Observed,1956.0,-32.1,28.33333,"(-32.100000, 28.333330)"
386,Ishinga,12049.0,Valid,H,1300.0,Observed,1954.0,-8.93333,33.8,"(-8.933330, 33.800000)"
389,Itqiy,12058.0,Valid,EH7-an,4720.0,Observed,1990.0,26.59083,-12.95217,"(26.590830, -12.952170)"
390,Ivuna,12063.0,Valid,CI1,704.5,Observed,1938.0,-8.41667,32.43333,"(-8.416670, 32.433330)"
391,Jackalsfontein,12065.0,Valid,L6,48000.0,Observed,1903.0,-32.5,21.9,"(-32.500000, 21.900000)"
405,Jolomba,12199.0,Valid,LL6,483.0,Observed,1974.0,-11.85,15.83333,"(-11.850000, 15.833330)"
414,Kabo,12220.0,Valid,H4,13400.0,Observed,1971.0,11.85,8.21667,"(11.850000, 8.216670)"
418,Kaidun,12228.0,Valid,CR2,2000.0,Observed,1980.0,15.0,48.3,"(15.000000, 48.300000)"
422,Kalaba,12232.0,Valid,H4,950.0,Observed,1951.0,-6.83333,29.5,"(-6.833330, 29.500000)"
430,Kapoeta,12251.0,Valid,Howardite,11355.0,Observed,1942.0,4.7,33.63333,"(4.700000, 33.633330)"
434,Karatu,12258.0,Valid,LL6,2220.0,Observed,1963.0,-3.5,35.58333,"(-3.500000, 35.583330)"
435,Karewar,12260.0,Valid,L6,180.0,Observed,1949.0,12.9,7.15,"(12.900000, 7.150000)"
441,Katagum,35465.0,Valid,L6,1500.0,Observed,1999.0,11.33333,10.08333,"(11.333330, 10.083330)"
458,Khor Temiki,12299.0,Valid,Aubrite,3200.0,Observed,1932.0,16.0,36.0,"(16.000000, 36.000000)"
459,Kidairat,12300.0,Valid,H6,100000.0,Observed,1983.0,14.0,28.0,"(14.000000, 28.000000)"
461,Kiffa,12303.0,Valid,H5,1500.0,Observed,1970.0,16.58333,-11.33333,"(16.583330, -11.333330)"
464,Kilabo,12307.0,Valid,LL6,19000.0,Observed,2002.0,12.76667,9.8,"(12.766670, 9.800000)"
467,Kingai,12316.0,Valid,H6,67.4,Observed,1967.0,11.63333,24.68333,"(11.633330, 24.683330)"
515,Leeuwfontein,12756.0,Valid,L6,460.0,Observed,1912.0,-25.66667,28.36667,"(-25.666670, 28.366670)"
521,Lichtenberg,14646.0,Valid,H6,4000.0,Observed,1973.0,-26.15,26.18333,"(-26.150000, 26.183330)"
545,Machinga,15371.0,Valid,L6,93200.0,Observed,1981.0,-15.21222,35.24222,"(-15.212220, 35.242220)"
546,Macibini,15372.0,Valid,Eucrite-pmict,1995.0,Observed,1936.0,-28.83333,31.95,"(-28.833330, 31.950000)"
552,Magombedze,15387.0,Valid,H3-5,666.6,Observed,1990.0,-19.48333,31.65,"(-19.483330, 31.650000)"
554,Maigatari-Danduma,30751.0,Valid,H5/6,4629.0,Observed,2004.0,12.83333,9.38333,"(12.833330, 9.383330)"
556,Malakal,15394.0,Valid,L5,2000.0,Observed,1970.0,9.5,31.75,"(9.500000, 31.750000)"
557,Malampaka,15395.0,Valid,H,470.0,Observed,1930.0,-3.13333,33.51667,"(-3.133330, 33.516670)"
558,Malvern,15400.0,Valid,Eucrite-pmict,807.0,Observed,1933.0,-29.45,26.76667,"(-29.450000, 26.766670)"
562,Mangwendi,15405.0,Valid,LL6,22300.0,Observed,1934.0,-17.65,31.6,"(-17.650000, 31.600000)"
567,Maridi,15421.0,Valid,H6,3200.0,Observed,1941.0,4.66667,29.25,"(4.666670, 29.250000)"
572,Maromandia,15430.0,Valid,L6,6000.0,Observed,2002.0,-14.2,48.1,"(-14.200000, 48.100000)"
577,Mauritius,15447.0,Valid,L6,220.0,Observed,1801.0,-20.0,57.0,"(-20.000000, 57.000000)"
578,Mayo Belwa,15451.0,Valid,Aubrite,4850.0,Observed,1974.0,8.96667,12.08333,"(8.966670, 12.083330)"
580,Maziba,15454.0,Valid,L6,4975.0,Observed,1942.0,-1.21667,30.0,"(-1.216670, 30.000000)"
581,Mbale,15455.0,Valid,L5/6,150000.0,Observed,1992.0,1.06667,34.16667,"(1.066670, 34.166670)"
614,Molteno,16717.0,Valid,Howardite,150.0,Observed,1953.0,-31.25,26.46667,"(-31.250000, 26.466670)"
631,Mount Tazerzait,16804.0,Valid,L5,110000.0,Observed,1991.0,18.7,4.8,"(18.700000, 4.800000)"
633,Mtola,16820.0,Valid,Stone-uncl,1100.0,Observed,1944.0,-11.5,33.5,"(-11.500000, 33.500000)"
640,Nadiabondi,16889.0,Valid,H5,8165.0,Observed,1956.0,12.0,1.0,"(12.000000, 1.000000)"
644,Nakhla,16898.0,Valid,Martian (nakhlite),10000.0,Observed,1911.0,31.31667,30.35,"(31.316670, 30.350000)"
651,Naragh,16909.0,Valid,H6,2700.0,Observed,1974.0,33.75,51.5,"(33.750000, 51.500000)"
657,Nejo,16941.0,Valid,L6,2450.0,Observed,1970.0,9.5,35.33333,"(9.500000, 35.333330)"
661,New Halfa,16954.0,Valid,L4,12000.0,Observed,1994.0,15.36667,35.68333,"(15.366670, 35.683330)"
664,N'Goureyma,16968.0,Valid,"Iron, ungrouped",37500.0,Observed,1900.0,13.85,-4.38333,"(13.850000, -4.383330)"
670,N'Kandhla,16983.0,Valid,"Iron, IID",17200.0,Observed,1912.0,-28.56667,30.7,"(-28.566670, 30.700000)"
692,Ohuma,17996.0,Valid,L5,7700.0,Observed,1963.0,6.75,8.5,"(6.750000, 8.500000)"
709,Ouadangou,56729.0,Valid,L5,4440.0,Observed,2003.0,12.9,0.08,"(12.900000, 0.080000)"
710,Oued el Hadjar,18050.0,Valid,LL6,1215.5,Observed,1986.0,30.18,-6.57717,"(30.180000, -6.577170)"
711,Oum Dreyga,31282.0,Valid,H3-5,17000.0,Observed,2003.0,24.3,-13.1,"(24.300000, -13.100000)"
713,Ovambo,18055.0,Valid,L6,121.5,Observed,1900.0,-18.0,16.0,"(-18.000000, 16.000000)"
743,Peramiho,18792.0,Valid,Eucrite-mmict,165.0,Observed,1899.0,-10.66667,35.5,"(-10.666670, 35.500000)"
748,Pétèlkolé,18800.0,Valid,H5,189.0,Observed,1995.0,14.052,0.42,"(14.052000, 0.420000)"
757,Piquetberg,18832.0,Valid,H,37.0,Observed,1881.0,-32.86667,18.71667,"(-32.866670, 18.716670)"
782,Queen's Mercy,22357.0,Valid,H6,7000.0,Observed,1925.0,-30.11667,28.7,"(-30.116670, 28.700000)"
798,Ras Tanura,22395.0,Valid,H6,6.1,Observed,1961.0,26.66667,50.15,"(26.666670, 50.150000)"
822,Ruhobobo,22780.0,Valid,L6,465.5,Observed,1976.0,-1.45,29.83333,"(-1.450000, 29.833330)"
823,Rumuruti,22782.0,Valid,R3.8-6,67.0,Observed,1934.0,0.26667,36.53333,"(0.266670, 36.533330)"
824,Rupota,22783.0,Valid,L4-6,6000.0,Observed,1949.0,-10.26667,38.76667,"(-10.266670, 38.766670)"
857,Seldebourak,23483.0,Valid,H5,150.0,Observed,1947.0,22.83333,4.98333,"(22.833330, 4.983330)"
867,Sfax,23512.0,Valid,L6,7000.0,Observed,1989.0,34.75,10.71667,"(34.750000, 10.716670)"
882,Sinai,23606.0,Valid,L6,1455.0,Observed,1916.0,30.9,32.48333,"(30.900000, 32.483330)"
899,Soroti,23671.0,Valid,"Iron, ungrouped",2050.0,Observed,1945.0,1.7,33.63333,"(1.700000, 33.633330)"
905,St. Mark's,23090.0,Valid,EH5,13780.0,Observed,1903.0,-32.01667,27.41667,"(-32.016670, 27.416670)"
934,Tamdakht,48691.0,Valid,H5,100000.0,Observed,2008.0,31.16333,-7.015,"(31.163330, -7.015000)"
937,Tatahouine,23884.0,Valid,Diogenite,12000.0,Observed,1931.0,32.95,10.41667,"(32.950000, 10.416670)"
938,Tathlith,23885.0,Valid,L6,2500.0,Observed,1967.0,19.38333,43.73333,"(19.383330, 43.733330)"
944,Thika,54493.0,Valid,L6,14200.0,Observed,2011.0,-1.00278,37.15028,"(-1.002780, 37.150280)"
945,Thuathe,23976.0,Valid,H4/5,45300.0,Observed,2002.0,-29.33333,27.58333,"(-29.333330, 27.583330)"
949,Tillaberi,23999.0,Valid,L6,3000.0,Observed,1970.0,14.25,1.53333,"(14.250000, 1.533330)"
952,Tissint,54823.0,Valid,Martian (shergottite),7000.0,Observed,2011.0,29.48195,-7.61123,"(29.481950, -7.611230)"
981,Udei Station,24101.0,Valid,"Iron, IAB-ung",103000.0,Observed,1927.0,7.95,8.08333,"(7.950000, 8.083330)"
984,Ufana,24106.0,Valid,EL6,189.2,Observed,1957.0,-4.26667,35.35,"(-4.266670, 35.350000)"
987,Umm Ruaba,24118.0,Valid,L5,1700.0,Observed,1966.0,13.46667,31.21667,"(13.466670, 31.216670)"
1017,Werdama,47344.0,Valid,H5,4000.0,Observed,2006.0,32.79732,21.78713,"(32.797320, 21.787130)"
1024,Witklip Farm,24321.0,Valid,H5,22.0,Observed,1918.0,-26.0,30.0,"(-26.000000, 30.000000)"
1025,Witsand Farm,24322.0,Valid,LL4,66.0,Observed,1932.0,-28.66667,18.91667,"(-28.666670, 18.916670)"
1026,Wittekrantz,24323.0,Valid,L5,2200.0,Observed,1880.0,-32.5,23.0,"(-32.500000, 23.000000)"
1027,Wolamo,24324.0,Valid,OC,166.4,Observed,1964.0,9.0,39.0,"(9.000000, 39.000000)"
1034,Yafa,24351.0,Valid,H5,5700.0,Observed,2000.0,13.71111,45.17,"(13.711110, 45.170000)"
1035,Yambo,30345.0,Valid,H5,4.0,Observed,1951.0,1.0,22.5,"(1.000000, 22.500000)"
1047,Zag,30384.0,Valid,H3-6,175000.0,Observed,1998.0,27.33333,-9.33333,"(27.333330, -9.333330)"
1048,Zagami,30386.0,Valid,Martian (shergottite),18000.0,Observed,1962.0,11.73333,7.08333,"(11.733330, 7.083330)"
1060,Zomba,30412.0,Valid,L6,7500.0,Observed,1899.0,-15.18333,35.28333,"(-15.183330, 35.283330)"
1064,Abar al' Uj 001,51399.0,Valid,H3.8,194.34,Found,2008.0,22.72192,48.95937,"(22.721920, 48.959370)"
1068,Abu Moharek,9.0,Valid,H4,4500.0,Found,1997.0,27.23944,29.83583,"(27.239440, 29.835830)"
1069,Acfer 001,11.0,Valid,L6,6700.0,Found,1989.0,27.5,3.61667,"(27.500000, 3.616670)"
1070,Acfer 002,12.0,Valid,H5,228.0,Found,1989.0,27.61667,3.85,"(27.616670, 3.850000)"
1071,Acfer 003,13.0,Valid,H5,145.0,Found,1989.0,27.81667,4.03333,"(27.816670, 4.033330)"
1072,Acfer 004,14.0,Valid,L6,1020.0,Found,1989.0,27.58333,3.81667,"(27.583330, 3.816670)"
1073,Acfer 005,15.0,Valid,H3.9/4,115.0,Found,1989.0,27.6,3.83333,"(27.600000, 3.833330)"
1074,Acfer 006,16.0,Valid,H3.9/4,561.0,Found,1989.0,27.63333,3.96667,"(27.633330, 3.966670)"
1075,Acfer 007,17.0,Valid,L5,542.0,Found,1989.0,27.51667,3.65,"(27.516670, 3.650000)"
1076,Acfer 008,18.0,Valid,H5,205.0,Found,1989.0,27.53333,3.7,"(27.533330, 3.700000)"
1077,Acfer 009,19.0,Valid,L6,127.0,Found,1989.0,27.73333,4.08333,"(27.733330, 4.083330)"
1078,Acfer 010,20.0,Valid,L6,276.0,Found,1989.0,27.75,4.1,"(27.750000, 4.100000)"
1079,Acfer 011,21.0,Valid,H5,3800.0,Found,1989.0,27.75,4.16667,"(27.750000, 4.166670)"
1080,Acfer 012,22.0,Valid,H6,98.0,Found,1989.0,27.8,4.16667,"(27.800000, 4.166670)"
1081,Acfer 013,23.0,Valid,H5,490.0,Found,1989.0,27.83333,4.28333,"(27.833330, 4.283330)"
1082,Acfer 014,24.0,Valid,H5,307.0,Found,1989.0,27.8,4.46667,"(27.800000, 4.466670)"
1083,Acfer 015,25.0,Valid,L6,98.0,Found,1989.0,27.78333,4.28333,"(27.783330, 4.283330)"
1084,Acfer 016,26.0,Valid,H4-5,111.0,Found,1989.0,27.71667,4.48333,"(27.716670, 4.483330)"
1085,Acfer 017,27.0,Valid,L5,446.0,Found,1989.0,27.73333,4.4,"(27.733330, 4.400000)"
1086,Acfer 018,28.0,Valid,H5,207.0,Found,1989.0,27.7,4.08333,"(27.700000, 4.083330)"
1087,Acfer 019,29.0,Valid,L6,581.0,Found,1989.0,27.7,4.06667,"(27.700000, 4.066670)"
1088,Acfer 020,30.0,Valid,H5,708.0,Found,1989.0,27.7,4.06667,"(27.700000, 4.066670)"
1089,Acfer 021,31.0,Valid,H6,2140.0,Found,1989.0,27.55,3.61667,"(27.550000, 3.616670)"
1090,Acfer 022,32.0,Valid,H3.7,192.0,Found,1989.0,27.51667,3.83333,"(27.516670, 3.833330)"
1091,Acfer 023,33.0,Valid,H3.8,118.0,Found,1989.0,27.51667,3.91667,"(27.516670, 3.916670)"
1092,Acfer 024,34.0,Valid,H5,1464.0,Found,1989.0,27.55,3.93333,"(27.550000, 3.933330)"
1093,Acfer 025,35.0,Valid,H5,920.0,Found,1989.0,27.58333,3.96667,"(27.583330, 3.966670)"
1094,Acfer 026,36.0,Valid,H5/6,88.0,Found,1989.0,27.61667,4.05,"(27.616670, 4.050000)"
1095,Acfer 027,37.0,Valid,H5,206.0,Found,1989.0,27.66667,4.2,"(27.666670, 4.200000)"
1096,Acfer 028,38.0,Valid,H3.8,3130.0,Found,1989.0,27.66667,4.25,"(27.666670, 4.250000)"
1097,Acfer 029,39.0,Valid,H4,98.0,Found,1989.0,27.68333,4.33333,"(27.683330, 4.333330)"
1098,Acfer 030,40.0,Valid,LL6,123.0,Found,1989.0,27.68333,4.41667,"(27.683330, 4.416670)"
1099,Acfer 031,41.0,Valid,H5,2016.0,Found,1989.0,27.66667,4.35,"(27.666670, 4.350000)"
1100,Acfer 032,42.0,Valid,L6,495.0,Found,1989.0,27.65,4.46667,"(27.650000, 4.466670)"
1101,Acfer 033,43.0,Valid,L6,93.0,Found,1989.0,27.65,4.43333,"(27.650000, 4.433330)"
1102,Acfer 034,44.0,Valid,L6,184.0,Found,1989.0,27.63333,4.35,"(27.633330, 4.350000)"
1103,Acfer 035,45.0,Valid,H6,36.0,Found,1989.0,27.6,4.3,"(27.600000, 4.300000)"
1104,Acfer 036,46.0,Valid,L5/6,112.0,Found,1989.0,27.58333,4.25,"(27.583330, 4.250000)"
1105,Acfer 037,47.0,Valid,LL4-6,385.0,Found,1989.0,27.55,4.13333,"(27.550000, 4.133330)"
1106,Acfer 038,48.0,Valid,H5,962.0,Found,1989.0,27.53333,4.0,"(27.533330, 4.000000)"
1107,Acfer 039,49.0,Valid,L3.8,225.0,Found,1989.0,27.53333,3.91667,"(27.533330, 3.916670)"
1108,Acfer 040,50.0,Valid,L5-6,146.0,Found,1989.0,27.46667,3.78333,"(27.466670, 3.783330)"
1109,Acfer 041,51.0,Valid,L/LL6,134.0,Found,1989.0,27.43333,3.71667,"(27.433330, 3.716670)"
1110,Acfer 042,52.0,Valid,H5,246.0,Found,1989.0,27.46667,3.83333,"(27.466670, 3.833330)"
1111,Acfer 043,53.0,Valid,H4,120.0,Found,1989.0,27.51667,3.91667,"(27.516670, 3.916670)"
1112,Acfer 044,54.0,Valid,L6,195.0,Found,1989.0,27.55,4.0,"(27.550000, 4.000000)"
1113,Acfer 046,56.0,Valid,H5,1066.0,Found,1989.0,27.78333,4.7,"(27.783330, 4.700000)"
1114,Acfer 047,57.0,Valid,L4,1440.0,Found,1989.0,27.83333,4.7,"(27.833330, 4.700000)"
1115,Acfer 048,58.0,Valid,H4-5,115.0,Found,1989.0,27.55,4.08333,"(27.550000, 4.083330)"
1116,Acfer 049,59.0,Valid,H5,82.9,Found,1989.0,27.41667,3.71667,"(27.416670, 3.716670)"
1117,Acfer 050,60.0,Valid,H6,1394.0,Found,1989.0,27.65,4.5,"(27.650000, 4.500000)"
1118,Acfer 051,61.0,Valid,L5,905.0,Found,1989.0,27.61667,4.41667,"(27.616670, 4.416670)"
1119,Acfer 052,62.0,Valid,L5,58.0,Found,1989.0,27.75,4.15,"(27.750000, 4.150000)"
1120,Acfer 053,63.0,Valid,H6,1937.0,Found,1989.0,27.73333,4.05,"(27.733330, 4.050000)"
1121,Acfer 054,64.0,Valid,H5,2051.0,Found,1989.0,27.7,3.93333,"(27.700000, 3.933330)"
1122,Acfer 055,65.0,Valid,H5,1338.0,Found,1989.0,27.5,3.98333,"(27.500000, 3.983330)"
1123,Acfer 056,66.0,Valid,L4,129.0,Found,1989.0,27.46667,3.88333,"(27.466670, 3.883330)"
1124,Acfer 058,67.0,Valid,LL5-6,277.0,Found,1989.0,27.38333,3.71667,"(27.383330, 3.716670)"
1125,Acfer 059,68.0,Valid,CR2,281.0,Found,1989.0,27.51667,4.06667,"(27.516670, 4.066670)"
1126,Acfer 060,69.0,Valid,H4,226.0,Found,1989.0,27.56667,4.16667,"(27.566670, 4.166670)"
1127,Acfer 061,70.0,Valid,H4-5,105.0,Found,1989.0,27.6,4.25,"(27.600000, 4.250000)"
1128,Acfer 062,71.0,Valid,H5,283.0,Found,1989.0,27.6,4.41667,"(27.600000, 4.416670)"
1129,Acfer 063,72.0,Valid,Mesosiderite,716.0,Found,1989.0,27.61667,4.56667,"(27.616670, 4.566670)"
1130,Acfer 064,73.0,Valid,L5,854.0,Found,1989.0,27.61667,4.56667,"(27.616670, 4.566670)"
1131,Acfer 065,74.0,Valid,H4-5,1539.0,Found,1989.0,27.5,4.28333,"(27.500000, 4.283330)"
1132,Acfer 066,75.0,Valid,LL3.8-6,517.0,Found,1990.0,27.63333,4.06667,"(27.633330, 4.066670)"
1133,Acfer 067,76.0,Valid,H5,383.0,Found,1990.0,27.71667,4.78333,"(27.716670, 4.783330)"
1134,Acfer 068,77.0,Valid,L6,1805.0,Found,1990.0,27.55,3.7,"(27.550000, 3.700000)"
1135,Acfer 069,78.0,Valid,L6,941.0,Found,1990.0,27.53333,3.83333,"(27.533330, 3.833330)"
1136,Acfer 070,79.0,Valid,H4/5,138.0,Found,1990.0,27.68333,4.48333,"(27.683330, 4.483330)"
1137,Acfer 071,80.0,Valid,L6,1379.0,Found,1990.0,27.63333,4.28333,"(27.633330, 4.283330)"
1138,Acfer 072,81.0,Valid,L5/6,162.0,Found,1990.0,27.63333,4.25,"(27.633330, 4.250000)"
1139,Acfer 073,82.0,Valid,H5,2010.0,Found,1990.0,27.53333,3.85,"(27.533330, 3.850000)"
1140,Acfer 074,83.0,Valid,L6,384.0,Found,1990.0,27.48333,3.83333,"(27.483330, 3.833330)"
1141,Acfer 075,84.0,Valid,H5,1453.0,Found,1990.0,27.51667,3.73333,"(27.516670, 3.733330)"
1142,Acfer 076,85.0,Valid,H5,183.0,Found,1990.0,27.7,4.35,"(27.700000, 4.350000)"
1143,Acfer 077,86.0,Valid,L6,2538.0,Found,1990.0,27.63333,4.51667,"(27.633330, 4.516670)"
1144,Acfer 078,87.0,Valid,H5,105.0,Found,1990.0,27.56667,4.15,"(27.566670, 4.150000)"
1145,Acfer 079,88.0,Valid,L6,387.0,Found,1990.0,27.5,3.68333,"(27.500000, 3.683330)"
1146,Acfer 080,89.0,Valid,L3.9,574.0,Found,1990.0,27.63333,4.51667,"(27.633330, 4.516670)"
1147,Acfer 081,90.0,Valid,LL5-6,110.0,Found,1990.0,27.53333,3.86667,"(27.533330, 3.866670)"
1148,Acfer 082,91.0,Valid,CV3,208.0,Found,1990.0,27.5,3.48333,"(27.500000, 3.483330)"
1149,Acfer 083,92.0,Valid,L6,690.0,Found,1990.0,27.48333,3.63333,"(27.483330, 3.633330)"
1150,Acfer 084,93.0,Valid,H5,6300.0,Found,1990.0,27.55,3.86667,"(27.550000, 3.866670)"
1151,Acfer 085,94.0,Valid,H5,293.0,Found,1990.0,27.58333,3.95,"(27.583330, 3.950000)"
1152,Acfer 086,95.0,Valid,CV3,173.0,Found,1990.0,27.66667,4.18333,"(27.666670, 4.183330)"
1153,Acfer 087,96.0,Valid,CR2,163.0,Found,1990.0,27.7,4.26667,"(27.700000, 4.266670)"
1154,Acfer 088,97.0,Valid,L6,200.0,Found,1990.0,27.75,4.43333,"(27.750000, 4.433330)"
1155,Acfer 089,98.0,Valid,H5,682.0,Found,1990.0,27.63333,4.3,"(27.633330, 4.300000)"
1156,Acfer 090,99.0,Valid,H5,290.0,Found,1990.0,27.5,3.83333,"(27.500000, 3.833330)"
1157,Acfer 091,100.0,Valid,LL5-6,3487.0,Found,1990.0,27.45,4.11667,"(27.450000, 4.116670)"
1158,Acfer 092,101.0,Valid,H5,244.0,Found,1990.0,27.66667,4.51667,"(27.666670, 4.516670)"
1159,Acfer 093,102.0,Valid,L5,420.0,Found,1990.0,27.71667,4.13333,"(27.716670, 4.133330)"
1160,Acfer 094,103.0,Valid,C2-ung,82.0,Found,1990.0,27.73333,4.43333,"(27.733330, 4.433330)"
1161,Acfer 095,104.0,Valid,H3.7,104.0,Found,1990.0,27.71667,4.38333,"(27.716670, 4.383330)"
